date,title,word 
	 
	 
	
    "
2012-04-16 10:53:20,2012年421公务员考试申论辅导：高分作文需具备四要素,"	 
	| 
	| 
	|
	| 
	 
	申论考试中文章写作必不可少，许多考生在文章写作的提高上遭遇“瓶颈”，写的文章观点不清、结构混乱、缺乏亮点，很难得到比较满意的分数。文章写作题要考查的是，考生在给定字数范围内，针对特定的社会现象或社会问题，在分析的基础上提出对策建议，并全面阐述和论证自己观点的一类试题。
	写好一篇申论文章，需要做到以下几点，下面中公教育专家来具体讲一下。
	申论文章必须写成议论文。申论考试中，给出的题目并没有明确限定文体，但是，在题目的“要求”部分会写上“观点明确”、“内容充实”，这正和议论文中要求中心论点明确、观点突出相契合。此外，申论考试阅卷时间短，在短时间内要使得阅卷老师快速抓住文章观点、明确文章结构，议论文无疑是最好的选择。
	结构是文章的“筋骨”，串联整篇文章的始末。失去结构的文章只是简单的文字堆砌，不是“流水账”就是“叙事本”。试想一下，这样的文章怎么可能取得好的分数呢？因此，巧妙的构思文章结构，就显得尤为重要。
	首先，要求文章要有题目、开头、主题内容和结尾。一篇文章，开头和结尾最好是各自成段，不可与主题内容混在一起。其次，文章的开头部分就能提出中心论点，主体部分重在分析问题和解决问题。最后，结尾部分在得出结论的基础上，能做到反扣主题，深化主题的话，这样的文章一定是上乘之作。
	文章在结构完整的基础上，还要做到条理清晰。申论文章要想有清晰的文章脉络，文章层次也要鲜明。那么，就要做到以下两点，一是，要按照正确逻辑顺序组织安排文章的段落，如：按照“提出问题——分析问题——解决问题”的逻辑顺序书写文章。二是，文章层次划分不宜过多。在字数限定下，申论文章一般较短，1000字左右的文章分为十个以上的段落显然是不合适的。不但是文章整体显得杂乱无章，而且分段越多，每段所表述的内容就越显得“骨干”，没有实质性的内容可读。
	需要做到以下几点：
	观点明确，就是要求考生要明确地表达出肯定什么、否定什么，赞成什么、反对什么。对某件事情、某种现象发表议论，必须态度明朗，观点明确，要让阅卷老师直观的看出文章的基本观点是什么。
	观点正确，中 公教育专家认为要做到三点，一是，观点符合命题人的命题意图，没有偏题。二是，观点符合客观实际，符合普遍认识规律。三是，观点符合官方看法，符合社会主流价值观。
	这是对申论文章的较高层次的要求，即作者思考问题时要尽力作答“从大处着眼小处落笔”。在深层次挖掘本质的基础上，抓核心问题，文章要避免大而空、泛泛而谈。
	逻辑严谨，是指运用论证方法组织材料论证点的过程合乎逻辑、合乎事理、严密周全，不存在以偏概全、论据证明不了论点、自相矛盾等逻辑错误。
	用语要简洁规范。保证语言使用简洁、规范、流畅的基础上要生动、丰富。这也是近年来，对文章写作的提出的新要求。同时，文章写作也要有一定文采，可以引用俗语、诗文，恰当使用比喻、反问、设问等修辞手法，适当使用排比句，增强文章的气势，从而增强文章的可读性。
	
 
	 "
2012-04-16 10:58:03,2012年421公务员考试申论范文：知人善任  广纳群贤,"	 
	 
	| 
	| 
	|
	| 
	 
	【背景资料】
	身份、年龄、履历、档案均涉嫌造假，石家庄团市委原副书记王亚丽因冒充别人女儿意图侵占他人遗产，而遭当事人举报，其造假身份被曝光。王亚丽及帮她骗官、谋财的9名干部已被移送司法机关。王亚丽不择手段、造假骗官长达10多年，尽管她机关算尽，但终究没能逃脱人民群众雪亮的眼睛。同时，这也启示我们，整治用人不正之风，必须充分发挥群众监督的力量。
	【作答要求】
	阅读以上资料，围绕“领导干部公开选拔制度”，自选角度，自拟标题，写一篇文章。
	要求：
	1.思想深刻，观点明确，说理透彻；
	2.内容充实，结构完整，语言流畅；
	3.字数在1000~1200字之间。
	【参考范文】
	纵观人类社会，无论是原始阶段，还是文明时期，其兴衰进退，无不与用人息息相关。任贤则兴，有佞则衰，得人者昌，失人者亡。选人用人，事关党的事业的兴衰成败和国家的前途命运。选人用人更是领导干部的重要职责，贯彻落实十七届四中全会精神，必须完善领导干部公开选拔制度。
	近年来，在整治选人用人不正之风上取得一定成效的同时，我们也看到了当前在一些地方和部门，选人用人上的不正之风仍时有发生，有的还相当严重。有的任用干部不讲党的原则，搞封官许愿；有的热衷于拉关系、跑门子、找靠山，不择手段跑官要官；有的搞非组织活动，拉选票，甚至搞贿选、买官卖官、害命谋官等等。这些不良风气和腐败现象，严重干扰党的干部路线方针政策的贯彻执行，败坏了党的作风，损害了党的形象，人民群众对此深恶痛绝。
	判断领导干部的实绩，不仅要看他做了多少事，做得怎么样，也要看他选用了多少人，选用得怎么样。当前，增强领导干部选人用人职责的关键因素之一，就是要把选用了多少人才、从哪些渠道选用人才、选用人才的实际效果怎样，作为判断领导干部实绩的重要内容。具体而言，一方面，应为选人用人职责提供更多的制度依据和实践空间，加紧研究将选人用人作为一项重要考核指标，增强领导干部选人的自觉性和主动性，使其敢为“伯乐”、乐为“伯乐”。另一方面，应建立健全选人用人的机制和规范，避免随意性和盲目性，尽快健全干部选拔任用监督机制和责任追究制度，强化领导干部的自律意识和领导责任，使其善为“伯乐”，慎为“伯乐”。
	
 
	在选人用人标准问题上，在强调“德才兼备、以德为先”的同时，也要将理论素养、学习能力作为选拔任用领导干部的重要依据。今天的中国与世界的关系已经发生了历史性变化，各种复杂问题和矛盾日益凸显，这对于领导干部的政治素质和战略思维提出了越来越迫切的要求。而理论上的清醒和坚定，是政治上清醒和坚定的前提和基础；理论上的敏锐和成熟，是思维上敏锐和成熟的条件和标志。从一定意义上讲，能否将理论素养、学习能力作为选拔任用领导干部的重要依据，直接关系到国家发展全局和政治局面稳定。
	在选人用人渠道问题上，应坚持“五湖四海”的原则，鼓励多种渠道推荐干部，广开举贤荐能之路，拓宽党政干部选拔来源。选人用人是一门科学，有着自身内在的规律和特点。人才蕴藏在人民群众之中，活跃在各行各业之间。这就决定了选人用人必须立足五湖四海，着眼四面八方。目前拓宽选人用人渠道，一是横向要着力“疏通党政机关干部、企事业单位干部交流渠道”，加快研究制定具体实施办法，破除各种体制性障碍，推动不同体制间选人的良性贯通。二是纵向要注重“建立来自基层一线党政领导干部培养选拔链”，加强不同层级部门间干部的交流力度，拓宽基层干部升职换岗的渠道。选人用人不能不看干部来源，却不能唯来源论；不能不强调实践经验，却不能唯经验论。
	选什么人、用什么人是一个旗帜和导向问题。不管是选人的人，还是被选用的人，都要堂堂正正做人，清清白白做“官”，踏踏实实办事，勤勤恳恳为民。选好人、用好人，人民就拥护、就赞成，我们的事业就大有希望。
	 
	 "
2012-04-16 11:06:24,2012年421公务员考试申论作答技巧：文章常见修辞技巧,"	 
	| 
	| 
	|
	| 
	 
	纵观申论文章佳作，运用修辞美化语言是极为普遍的，也是最容易收到效果的。修饰申论文章的语言，可以运用比喻、对偶、排比等修辞，使文章形成华美流畅之感；运用假设句、反问句，使文章增强不可辩驳之势。比喻能化腐朽为神奇，化深奥为浅显，往往会收到言简意赅、言近旨远的效果。排比则能使文章腾挪跌宕，波澜起伏，让论点严密透彻，感情奔放激烈，增强语言的气势，使考官也心潮澎湃。
	下面，中公教育专家为大家介绍一些修辞方法：
	比喻的作用在于使抽象的事物形象化，使深奥的道理浅显易懂。好的比喻往往能以简约的文辞、生动的形象引起读者的兴趣。
	排比是利用三个或三个以上意义相关或相近，结构相同或相似和语气相同的词组（主谓/动宾）或句子并排，达到一种加强语势效果的修辞手法。用排比进行议论说理，不仅句式整齐，还可以增强情感和行文的气势。那种飞流直下、一泻千里的气势，会让人领略到不可遏止的巨大力量。
	 
	 
	
    "
2012-04-17 11:23:23,2012年421公务员考试:申论文章开头的六种写法（上）,"	 
	| 
	| 
	|
	| 
	 
	申论文章一般都紧扣主题展开写作的，有一个精彩华丽的开头即有画龙点睛之妙，在此，中公教育专家通过研读历年来申论文章的考试特点，总结文章写作的宝贵经验，向各位考生提供文章开头写法的六种形式，以期对大家有所启迪。由于本文篇幅过长，故分成两部分一一道来。
	一、紧扣题目式
	近几年申论文章论述题部分，呈现出一大特点并渐趋稳定，即题目给出文章写作的话题，一般是给出给定资料中的一段话，或者是限定某一则资料，要求结合对这段话或者资料的思考，结合自己的经验或感受写一篇文章。对于这类题目，考生在具体行文中，必须在开头部分对题目中出示的话题加以引述、阐释，而后发表评论，提出自己的观点。如此，既紧扣题目要求，彰显写作的严谨性，又能大大降低文章跑题的嫌疑。
	【示例】
	题目：“给定资料7”中讲述了农妇刘女士和李老太太家人之间发生的一段感人故事，请你以这个故事为话题，自拟题目，写一篇文章。（40分）
	要求：（1）结合“给定资料”，并注意联系当前社会实际和自身体会；
	（2）观点明确，内容充实，层次清楚，语言流畅；
	（3）总字数800～1000字。
	给定资料：前不久，一位普通农妇刘女士在骑电动三轮车赶集的归途中，遇到同村76岁的李老太太及其孙女步行回村，遂热心搭载她们坐“顺风车”。不料路上三轮车侧翻，三人均受伤，其中李老太太伤情最重，经抢救无效去世。出于愧疚，刘女士主动提出给予经济赔偿，而李老太太家属四次坚决拒绝。刘女士说：“如果不是我好心办坏事，老太太就不会走得这么早。无论花多少钱都必须补偿！”李老太太家属则说：“我们不能让好人做了好事，却得不到好报。”
	文章开头：中华民族历来有崇德重德、尚德倡德的传统，常言道，“人无德不立，国无德不兴”，强调的就是道德对于个人修身立业和国家长治久安的重要作用。普通农妇刘女士出于好心搭载同村李老太太及其孙女，不料路上三轮车侧翻致李老太太伤情严重，对此，刘女士主动提出给予其经济赔偿却遭对方家属四次坚决拒绝。这一动人故事的背后，折射出的是社会公德之美，它犹如一股清泉，浸润了我们每一个人的心田。
	【中公分析】 
	题目要求以“给定资料7”中农妇刘女士和李老太太家人之间发生的一段感人故事为话题写一篇文章。那么，具体行文中就应对这段故事加以简要概括、分析。示例文章开头部分首先强调了道德的重要作用，而后对题目中所说的感人故事加以概括，并由此自然引出了社会公德话题，实现了“紧扣题目”。
	二、铺陈开来式
	即先交待问题产生的背景，首先肯定成绩是主流，随后话锋一转，指出总体上存在什么问题，这一问题有什么影响或危害，解决的必要性、迫切性，最后是简要阐述如何加以解决，提出总体思路。此所谓“开门见山，落笔扣题”。需要注意的是，采用此种开头方式必须对给定资料所反映的问题有自己精辟的卓见，并形成判断，提炼出文章的论点。   
	【示例】
	土地是农民主要的生产资料，是农民生存的保障。但是，近年来，随着我国城市化进程加快，大量农民集体用地被国家征用，而被征地农民的利益未得到有效的保护，严重影响了社会的稳定和发展。土地是农民的命脉，土地征用问题能否妥善解决，不但直接影响到农民的切身利益，也关系到整个社会经济能否稳定持续健康发展。可以说，解决好土地征用问题，既是建设小康社会的必然要求，也是构建社会主义和谐社会的本质要求。为此，我们必须采取措施切实有效保护农民利益，大力做好土地征用工作。
	【中公分析】
	文章开头先指出了土地的重要性，而后笔锋一转，介绍了近年来出现的土地征用问题，分析其影响、危害、解决问题的意义，最后提出方向性的对策思路。
	三、分析论述式
	在一些情况下，直接对问题进行深入论述，同样也是一个很好的开头办法。但是，要注意分析的深入性，忌浮于问题表面，泛泛而谈。
	【示例】
	能源是维系经济生产不可或缺的“原动力”，是当代人们生活每分每秒都离不开的“血液”，是驱动当代社会正常运行的“生命线”。毫不夸张地讲，能源安全问题是关系到国家稳定和发展的命脉问题。《国民经济和社会发展第十一个五年规划纲要》提出了“十一五”期间单位国内生产总值（GDP）能耗降低20%左右等一系列资源节约的这一约束性指标，充分体现了我国政府对解决好能源问题的重视和决心。
	【中公分析】
	文章开篇即深入分析了能源及能源安全问题的重要性。这样做的好处是一上来即可吸引读者的注意，引人警觉，此外也显得目的明确，直奔要害，给人简明直接的第一印象。
	 
	 "
2012-04-17 11:24:20,2012年421公务员考试:申论文章开头的六种写法（下）,"	 
	| 
	| 
	|
	| 
	 
	上篇文章陈述了申论文章开头的三种写法，在本篇中将向各位考生继续推出余下的三种方法，以期能在加强考生写作方面予以实际帮助。
	四、实例导入式
	举实例作为文章的开头是申论文章中较为常用的一种方法，这种例子可以是给定资料中的，也可以是资料以外的世人皆知的内容，其目的是通过实效性强的分析吸引考官注意，达到“借题发挥”、衬托主题的作用，强化表达效果，加强论证力量。举例的同时，要融入自己的思考，要有对这一事例的评价，把事实、数据等例子同分析评论结合起来，做到用例恰当、说理透彻。
	【示例】
	近年来，随着我国基础设施建设速度的不断加快，工程质量问题也随之纷至沓来。从重庆綦江彩虹桥垮塌到湖南凤凰县堤溪沱江大桥倒塌，从焦家湾大桥垮塌到云南省临沧市遮奈水电站坍塌事故，这些层出不穷的事件无不透露出我国现在工程质量方面存在着重大的质量问题。
	【中公分析】
	把反映同一个主题的时事用简短的语言加以概括，并作出相应评价，指出这些事件所反映的问题，最后自然而然地论述文章的主题。这既吸引了眼球，也体现出作答者对时事的高度关注，无疑会让阅卷者刮目相看。
	五、引经据典式
	即引用警句、名言、诗句、俗语、谚语，引用名人如领导人、专家学者的权威论述、党和政府文件等来作为申论文章开头部分的一种表述方式。这种开头方式能大大增强文章的文采，迅即吸引阅卷人注意并博得好感。但需强调的是，引用不能牵强，一定要恰当、直接，使引用的部分与文章有机的融为一体。
	1.引用经典表述
	引用经典，彰显底蕴。开头引用警句、名言、诗句或俗语、谚语等来提高语言表达效果，能增强开端的气势，使人感到峥嵘、高远，达到吸引读者、突出中心的效果。
	需要注意的是，引用的名言一要正确且为人熟知；二要与论点所述一致，切忌引用的话语和论点不搭边；三是引用古人和外国人的名言要更注重恰当、直接，因为他们所处的时代背景、社会环境与当今中国有着较大的区别。
	2.引用权威论述
	引用名人如领导人、专家学者的权威论述、党和政府文件来强调文章所要表达的观点，以达到提升文章理论高度的效果。这里的领导人主要是指毛泽东、邓小平、江泽民、胡锦涛、温家宝等国家领导人的重要讲话；党和政府文件主要指国家重要会议报告和文件等。
	六、妙用修辞式
	修辞引题是指文章开头采用对比、排比、比喻、设问等修辞手法引出或阐述文章论题。使用修辞引题法需要注意的是，在运用修辞方式时要尽量朴实，不可使用夸张的手法，以贴合申论文章真实、严肃的效果。
	1.对比
	对比这种修辞手法通常把好和坏、善和恶、美和丑这样的对立揭示出来，鲜明地显示两种对立事物的差别，或者将同一事物、现象的两面性进行对比，让人们在比较中得以鉴别，令观点更加鲜明，立意更加深刻。
	2.排比
	【示例】
	信念是夸父逐日时不停的脚步，信念是雨中航行时对岸不灭的灯塔，信念是狂风肆虐时苍鹰不停歇的身姿。拥有信念，一根小小的火柴，可以点亮一片星空；拥有信念，一片小小的绿叶，可以装点整个春天；拥有信念，一叶小小的扁舟，可以惊动一片海洋。在物质横欲的现代都市，房价飞涨，工资永远跑不过物价，贫富差距更大，人民的信念在逐渐被磨灭。人大会议传来“民生”的呼声让百姓心中的信念又获得了重生。
	【中公分析】
	文章开头先后使用了两处排比，生动而鲜明地强调了信念的重要性；随后笔锋一转，指出人民的信念在逐渐被磨灭，对比之下突出了问题的严重性以及重拾信念的重要性；开头到此并未结束，而是出现了“二次转折”，指出“人大会议传来‘民生’的呼声让百姓心中的信念又获得了重生。”，既点出了民生话题，又将开头落在了积极的基调上。
	3.比喻
	以比喻开头，拿人们熟知的事物作比，能化抽象为具体，使事物更加清楚明白，给人深刻的印象。
	【示例】 
	奥运会无疑是棵巨大的摇钱树，将给东道主的经济发展带来巨大的促进作用。与此同时，一定要充分考虑“奥运经济”的可持续性发展，防止“奥运泡沫”的出现。奥运志愿者活动是奥运会的重要组成部分，它不仅关系到奥运会的成败，而且对改变中国传统的志愿者组织机制和社会观念的意义更为重大。从现在开始，有关志愿者的宣传、招募、培训、组织工作也要立即实施。
	【中公分析】 
	文章开头把“奥运会”比作了“摇钱树”，形象鲜明地道出了奥运会对于我国经济发展的重大意义。需要注意的是，申论文章中的比喻和文学作品中的比喻有所不同，在文学作品中允许“燕山雪花大如席”这样的比喻夸张，但是，在申论文章中运用比喻的目的是为了形象说明事物形态特征，因此，使用比喻忌夸张，夸张了，就不能确切地表现事物。
	4.设问
	为了引起别人注意，开头部分故意先提出问题，留下悬念，启人深思，设问之后马上给出答案，令阅卷者跟随你的思路，进入文章。
	【示例】
	浙江在新的起点上，怎样发展、如何谋求更高水平的发展？答案就在党的十七大报告中。它提出实现全面建设小康社会奋斗目标的新要求，科学解答了新世纪、新时期“如何谋求发展”的课题，是我们今后一个时期必须遵循的发展蓝图。浙江要进一步发展，在新的形势下的国内、国际竞争中保持已经取得的先进地位，就要按照十七大蓝图中关于全面建设小康社会“四位一体”的要求，贯彻落实科学发展观，全面、协调推进经济、政治、文化、社会建设，实现可持续发展，实现富强、民主、文明、和谐的目标。
	【中公分析】
	文章开头始于设问，而后紧随着给出答案，除能引起阅卷人注意外，还能启发阅卷人思考，收到较好的效果。同时，此开头巧妙而准确地引用了十七大报告中相关内容，提升了文章的理论高度。
	
 
	 "
2012-04-18 13:52:37,2012年421公务员考试申论范文：整治文风会风　改进党风建设,"	 
	近期，国家连续通过电话会议的形式召开了几个重要会议，以一种简单、高效、实用的形式将会议精神传达到全国各个基层战线，表现出国家要从会风开始改变文风，改善作风的一种姿态。会议不在乎什么样的形式，核心在于实效性，精神传达到了，工作完成了，就是一个成功的会议；文件材料不在乎多少，能说明白要干的事情，怎么去干，就是一份好文件。
	 
	“会风文风不是一件小事情，它能反映党的作风问题。”结合给定资料，以“克服不良文风，提倡优良文风”为主题，自拟题目，写一篇文章。
	要求：中心明确、语言通达、条理清楚、事实与观点紧密结合，字数在1200字左右。
	 
	整治文风会风　改进党风建设
	江苏省睢宁县公布的特殊评选结果——“上年度会议讲话和会议形态评选结果”给说话“长、空、假”的官员敲响了警钟。文风会风是个痼疾，也是我党历来高度重视的问题。党的十七届四中全会明确提出：“从领导机关做起，大力整治文风会风，提倡开短会、讲短话、讲管用的话，力戒空话套话。”然而不容否认的是，当前大话、空话、套话、假话依旧存在，严重影响了领导干部的形象和党的执政形象。
	
套话连篇、八股味浓的讲话，冗长枯燥、缺乏实效的会议，不仅不受群众欢迎，甚至连与会者、讲话者自己也觉得无趣。台上讲得空洞无物，台下听得意兴阑珊，整个会场鼾声四起。这些问题之所以长期存在，与缺乏学习和创新意识有关，与领导干部不能及时调查基层情况有关，更与官场上形成的“追求平稳”的官本位思想有关。故而，克服不良文风、提倡优良文风，真正使讲短话、讲实话、讲新话蔚然成风，需要多管齐下，标本兼治。
	各级领导干部要起带头作用，把改进文风会风与提高学习能力和党性修养结合起来。文风问题上下都有，但文风改不改，领导是关键。领导干部改进文风，需要在两个方面努力：一要带头学习。学习党的基本理论，掌握马克思主义立场观点方法，以此作为政治上的“望远镜”和“显微镜”；学习新知识，了解新事物，不断拓宽视野，提高自己的综合素质；学习古人语言中有生命力的东西，充分合理地继承和运用。理论功底扎实了，知识积累厚实了，肚子里装的东西多了，才能厚积薄发、言之有物、深入浅出地讲话、写文章。二要带头增强党性修养。坚持以德修身，努力成为高尚人格的模范。只有自己的境界高了，没有私心杂念，才能做到言行一致、表里如一，讲出的话、写出的文章人们才愿意听、愿意看。
	加强调查研究、深入了解群众呼声，把改进文风会风同改进干部工作作风结合起来。领导干部改进文风，应当走出机关，深入基层，在实际生活中“望闻问切”，在充分占有和分析第一手材料的基础上概括出新思想、新观点、新论断、新举措，把群众的创造吸收到文件、讲话、文章中来，使我们的思想和文字体现时代要求，符合实际情况，能够解决问题。改进文风，必须从思想和感情深处把人民群众当主人、当先生。
	坚决抵制形式主义和官僚主义，把改进文风会风同改进党风结合起来。不良文风的总根源，主要在于形式主义和官僚主义。形式主义和官僚主义的一个重要表现，就是会议太多，会风不正。现在以会议落实会议、以文件落实文件、以讲话落实讲话的现象依然存在，这对文风不正起了推波助澜的作用。要改进会风，能不开的会尽可能不开，没准备好的会坚决不开，能合并的会最好合并开，必须开的会也要能短则短。比如海南省委书记卫留成提出的“10分钟发言”就非常具有操作性。条件具备，会议可以直接开到基层，多利用现代通信和技术手段召开电视电话会议或者网络会议。
	毛泽东同志指出：“学风和文风也都是党的作风，都是党风。”党风决定着文风，文风体现出党风。一切不良文风都是不符合党的性质、宗旨的，都是同党肩负的历史使命相背离的。大力纠正不良文风，积极倡导优良文风，让务实的文风成为优良党风的体现，让优良的党风引领我们在实践行动中取得更大的成绩。
	 
	 "
2012-05-24 13:31:34,2012公务员考试申论范文：实现政府三大转变  着力提升公信力,"	 
	     
	 
	2010年11月10日，《人民日报》头版头条标题《江苏给力“文化强省”》让不少人有些“意外”。有网友将这一标题截图发布在微博上后，网友纷纷大呼“标题给力”。一向严肃严谨的《人民日报》用了一个如此“潮”的标题，引发热议也不奇怪，但火到这个程度倒真有点出乎意料。作为网络语言，“给力”意思类似于“牛”、“很棒”、“酷”，常作感叹词用。不管“给力”用得到底对不对，《人民日报》取这么一个标题，至少说明大家看到了贴近民心的话；也说明如果主流媒体对网络民意作出了及时的认可和回应，是会受到大多数人的欢迎的。“给力”如今的大热与2009年被字句大热都有着异曲同工之妙，它其实反映的是社会公众的一种期待和诉求。“给力”有多热就说明平时“不给力”的事有多少。如果在“被时代”，公众希望有一种力量能改变普通百姓“被动性”的命运，将他们从无力感中解脱出来，那么在“给力”横空出世以后，公众更希望，不管是在哪个领域，都能让他们看到“给力”这样一种积极乐观的处事态度。
	根据材料内容，结合我国实际，以“从‘被××’的流行到‘给力’的大热”为副标题，自选角度，自拟标题，写一篇议论文。（40分）
	要求：（1）观点正确，主题鲜明，分析合理；
	（2）论述深刻，语言流畅；
	（3）字数在800-1000字。
	——从“被××”的流行到“给力”的大热
	西方哲学家史里斯•博克说：“信任是我们必须保护的东西，因为它就像空气和水源一样，一旦受损，我们所居住的社会就会土崩瓦解。”如何拯救政府公信力，已成为世界性课题。“被就业”、“被小康”、“被高速”等被字句的出现，以一种更加强烈的方式，表达着民众对政府的数据或说辞的怀疑与不信任。
	“被××”和“给力”都是近两年大热的网络用语，被主流媒体和广大网民们争相使用和模仿。这二者的出现有着相似的原因——都反映出社会公众的一种期待和诉求；同时又揭示出一种民主的觉醒：由被动到主动，由民众的消极抵抗到寻求政府的积极解决。正是这种觉醒、这种怀疑精神，成为扶正公权力、防范各自潜在危险的动力之源，对政府信息的公开、权力的监督提出了更高要求。为使政府的举措更加“给力”，各级政府应尽快转变政府职能，着力提升政府公信力。
	转变一：从片面追求政绩到真正尊重民意。一个政府的威信来自哪里？首先来自于实实在在地为老百姓办实事。人民群众对政府公信力的反应，不是听政府怎么说，关键是看政府是不是真正想群众之所想，急群众之所急。一些官员为谋求升迁高位，把政绩当作邀功请赏的筹码，浑然不睬客观事实，甚至剥夺民众的权利，造成干群关系的疏远和恶化，严重影响了政府公信力。因而，政府要牢记发展为了人民这一根本目的，在改善教育、医疗、住房等民生事项方面加大投入，及时将发展成果惠及广大人民群众，用执政为民的实际行动和具体成果，赢得广大人民群众的信任。
	转变二：从消息封锁、隐瞒不报到信息公开。F省警方在案件处理中采取“不告知”的态度，侵犯当事人家属及其单位的知情权，不仅令民众对公权力失去信心，也令法制建设遭到破坏。因此，提高政府公信力，第二项转变就要加强信息公开力度。各级政府机关要结合本部门、本单位、本系统的特点，以关系群众切身利益的重要事项和本部门的核心权力为重点，不断丰富政务公开的内容，提升政务公开工作的质量和水平。要对每一个行政行为和行政权力都必须明确具体内容、权责范围、负责单位、完成时限、具体标准以及考核监督的方法和途径，以透明促公信。
	转变三：从数据虚假、自欺欺人到带头诚信。信用是信任的基石，缺乏信用的政府是无法得到群众的信任和认可的。作为社会信用体系建设的示范者、倡导者和组织者，政府的信用程度具有代表性和权威性。政府公信力，是用诚实守信集聚起来而放射出的一种影响力和号召力。那些冷冰冰的数字、指标，虚假的数据，不能使百姓真正的“富裕”和“幸福”。政府能不能正确行使权力，能不能遵守规则，做到“言必信，行必果”，决定着政府公信力的状况。
	政府公信力的高低，直接影响到政府的形象和权威，直接关系到社会信誉体系的建立和完善。一方面，政府要不断完善自身建设，用实际行动获得群众的信任；另一方面，作为一个自信的政府，应该允许公民有不信任的权利、有质疑的权利、有监督与批评政府的权利，只有这样才能得到人民的真正信任，让政府的建设真正“给力”起来。
	 
	 
	 "
2012-06-12 17:40:13,2012公务员考试申论指导：教你如何塑造文章“凤头”,"	                     
	申论的核心是写文章，文章开头应开门见山，有力量、有气魄，要独具特色，如“凤头”一样短小、漂亮，令人一见钟情，过目不忘。写好申论文章的开头，主要应把握“有吸引力”、“快速切入主题”这两个核心要求。
	写申论文章，要起笔不凡，让阅卷人刚刚接触到文章即被吸引住，有一睹全文的欲望。可以使用“设悬念”、“用典故”、“引名言”、“摆问题”、“亮靶子”等技巧、形式，设置出吸引人的开头，第一时间博得阅卷人青睐。
	【示例】
	开头一：当前，在世界金融市场动荡不安的局势下，许多国家又发生了“粮荒”，导致局部地区政局动荡甚至引发骚乱。虽然我国粮食近几年持续增产，但是我国耕地无论总量还是人均都在下降，农民种粮的意愿也在下降，关键是中国的粮价更低，保障粮食安全刻不容缓。
	开头二：党的十七届三中全会把推进农村改革发展、保障粮食安全作为2020年前一项重大战略任务，胡锦涛总书记在河南、安徽考察农村工作，也一再强调了保障粮食安全的重要意义。自古以来，仓廪实、衣食足则天下安，否则天下必然不会太平。我国要建设和谐社会，要统筹城乡发展，要实现全体人民共同富裕，就要从根本上改善粮食安全状况，坚持政策保护与科技进步并重提高粮食生产能力。
	【中公分析】
	开头一使用了对比式开头，将世界“粮荒”与我国“耕地无论总量还是人均都在下降，农民种粮的意愿也在下降，关键是中国的粮价更低”这一现状形成对比，进而提出保障粮食安全刻不容缓的观点。整体看来，此开头中规中矩，虽没有明显的缺陷，但亦找不出任何新意，很难吸引阅卷人的眼球。
	开头二开宗明义，结合十七届三中全会与胡锦涛总书记考察讲话的背景，提出推进农村改革发展、保障粮食安全的战略任务，既符合中央精神，又准确地概括了全文中心论点，将保障粮食安全摆到了贯彻党中央决策部署的高度，体现了作者较高的材料理解能力。进而联系古今形势，进一步指出了保障粮食安全的重大意义，把三中全会的有关部署和胡锦涛讲话内容浓缩为一条整体对策：坚持政策保护与科技进步并重提高粮食生产能力，将一个目标——保障国家粮食安全，归纳为一条途径——提高粮食生产能力，具体分为两个方面——政策保护、科技进步。既高度吻合中央部署和领导讲话精神，又与文章标题相关联，很好地切合了题意，吸引阅卷人注意亦是情理之中。
	二、快速切入主题
	文章的开头是文章的总体方向，是要为文章总论点服务的，因此，开头应快速切入文章主题，让阅卷者开篇便知晓你在谈什么问题，文章的核心观点是什么。开头内容不要冗繁啰嗦，要简明扼要，无论是引出总论点，还是直接提出总论点，都要有实际内容，忌假大空、大篇幅引述原材料、大量列举事例而忽略、埋没了文章中心论点。
	【示例】
	标题：积极推进改革 促进社会公平
	开头一：改革开放以来，我国以经济建设为中心的发展战略已初现成效。我国GDP总量目前位居世界前列，经济增长迅速。但随之也产生了许多社会问题，因贫富分化引发的资源及财富分配不均、资源享用机会不均等矛盾日益突出。例如，我国居民收入大幅增长，但分配失衡的问题也日益凸显，主要表现为收入差距太大，而在收入差距中，最主要的是城镇居民收入与农村居民收入，垄断部门与其他部门，合法收入与非法收入之间的差距过大。数据显示，2010年我国基尼系数已激增至0.48，大大超出0.4的警戒线。这些问题比不富更能破坏人们的幸福。不公，人心就不稳，人心不稳则易乱，政府作为公共权力的管理者，完善并实施促进社会公平方面的政府行为是非常重要的。（302字）
	开头二：公平是人类社会不断追求的目标。促进社会公平，就会使社会各方面的利益关系问题得到妥善解决，人民内部矛盾和其他社会矛盾得到正确处理，这正是社会管理的核心价值所在。加强社会管理，打破形形色色的社会不公，通过各项制度改革、完善，让社会不同群体平等地共享各种社会资源，协调好利益各方的关系，切实推进社会公平。（147字）
	【中公分析】
	开头一先是介绍了改革开放以来我国在经济方面取得的成绩，而后对比式地指出了与之伴随产生的社会问题，主要是“贫富分化引发的资源及财富分配不均、资源享用机会不均等矛盾日益突出”，至此，读者虽能嗅出“不公平”的味道，但全文未见“公平”二字；接着，作者详细地介绍了我国在收入分配方面存在的不公平问题（此事例完全可略去不写），但字里行间一直在强调“收入差距大”，仍然未见“公平”二字；直至最后一句话，作者才点出了“社会公平”这一话题。此开头的致命错误即是事例的列举不够精炼，主题切入太慢，读起来容易令人困顿。
